modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model1592,3.64854760187,5.66924544059,-0.713175483723,-1.88544335043,10.1105653445,23.2495682082,20.1810070642,False,0.05025,4.114,0.0005347,294.2,293.6,343.035343035,0.0862128679371,3978.9343661,rela_nu,rela_f,rela_tp
model1593,8.21634812463,6.53550146478,-0.498297746559,0.0985733446934,20.7599353708,13.2897509212,26.0146796417,False,0.05025,9.076,-2.89e-05,294.0,293.6,514.553014553,0.190221728855,2705.01702225,rela_nu,rela_f,rela_tp
model1594,3.76787869278,3.38578874725,3.13785330456,2.056471878,31.5014957697,31.3777355092,5.00335677472,False,0.05025,0.6593,0.0004725,294.6,293.6,205.821205821,0.0138081651621,14905.7607152,rela_nu,rela_f,rela_tp
model1595,17.7858306513,10.17337821,14.2675591663,8.23292558038,23.4544455196,31.7642474025,18.5125549972,False,0.05025,1.337,0.0002246,294.3,293.6,294.03029403,0.0280170689715,10494.6843058,rela_nu,rela_f,rela_tp
model1596,12.9020479755,17.7124351499,4.76580311529,16.9328064973,24.4258961028,22.5826901042,25.9667152864,False,0.05025,3.766,0.0005187,294.2,293.6,343.035343035,0.0789195771353,4346.64446374,rela_nu,rela_f,rela_tp
model1597,19.4293597981,18.414538327,12.2853575121,16.5867914547,37.7493952362,32.7877955154,30.786810652,False,0.05025,1.878,0.0002838,294.3,293.6,294.03029403,0.0393544826485,7471.32916615,rela_nu,rela_f,rela_tp
model1598,16.6779343292,9.84203045316,15.5302621511,9.75968650578,37.6395502291,8.7879903038,34.2610440615,False,0.05025,0.3934,0.0002188,294.4,293.6,257.276507277,0.008240565168,31220.7357179,rela_nu,rela_f,rela_tp
model1599,7.47420805522,15.3501100429,5.4918605364,9.23983174189,15.4668995325,31.2012008728,38.0462486237,False,0.05025,1.358,0.0003146,294.3,293.6,294.03029403,0.0284553153008,10333.0534532,rela_nu,rela_f,rela_tp
model1600,9.27044396129,6.85174625164,8.3765328193,2.22856154431,23.5273722913,17.5820806398,37.9944688189,False,0.05025,1.053,0.0003546,294.4,293.6,257.276507277,0.0220620747317,11661.4829025,rela_nu,rela_f,rela_tp
model1602,15.2149562332,11.4787665354,6.72866530145,8.18631655706,30.4059727205,25.579476419,38.0392419618,True,0.05025,3.325,0.0003866,294.2,293.6,343.035343035,0.0696795609279,4923.04111087,rela_nu,rela_f,rela_tp
model1603,10.6517145837,8.94611209896,10.1049426057,2.25311796349,12.4872336532,39.7605130982,23.4002650239,False,0.05025,1.233,0.0004538,294.4,293.6,257.276507277,0.0258325608744,9959.38840626,rela_nu,rela_f,rela_tp
model1604,9.55866152992,3.19512990394,8.18529992958,0.219561694804,38.3755942844,33.7045283611,18.8403132663,False,0.05025,0.7397,0.00037,294.6,293.6,205.821205821,0.0154953925713,13282.7358116,rela_nu,rela_f,rela_tp
model1605,6.49331909359,3.29655279254,0.0532133889343,-2.74434974746,19.338975708,38.9339826723,21.022653462,True,0.05025,2.824,0.0003611,294.3,293.6,294.03029403,0.0591797887751,4968.42418866,rela_nu,rela_f,rela_tp
model1606,11.5114933404,3.90599550407,9.85609370215,1.51033237517,15.8902696981,23.0511197167,26.114669651,False,0.05025,0.7556,0.0002566,294.5,293.6,228.69022869,0.0158310125507,14445.7107817,rela_nu,rela_f,rela_tp
model1607,15.5595452422,16.4080810573,8.52839724972,8.35178455582,32.6165654862,30.4772426695,30.3015136468,True,0.05025,4.717,0.001011,294.1,293.6,411.642411642,0.0988409788822,4164.69379702,rela_nu,rela_f,rela_tp
model1608,5.4268479338,4.3361714015,4.07157939666,1.6079157657,24.2878836887,21.3479941958,18.1513308084,True,0.05025,0.8932,0.0002534,294.5,293.6,228.69022869,0.0187149961617,12219.6246643,rela_nu,rela_f,rela_tp
model1609,3.63810317873,3.17799076871,2.1750993888,1.72628416043,26.2878882621,25.220421892,12.1549833663,False,0.05025,0.7355,0.0003978,294.6,293.6,205.821205821,0.0154067833972,13359.1289314,rela_nu,rela_f,rela_tp
model1610,3.19761061158,13.3467572678,-1.95534178597,8.20789986963,34.9989029017,36.2253714109,18.4639976885,False,0.05025,1.848,0.0003739,294.3,293.6,294.03029403,0.0387238333958,7593.00586348,rela_nu,rela_f,rela_tp
model1611,10.4950637155,6.86514407152,9.32753576969,0.103328851061,15.8072430398,35.3815959127,38.8375020072,True,0.05025,1.257,0.000321,294.4,293.6,257.276507277,0.0263383528886,9768.13198475,rela_nu,rela_f,rela_tp
model1612,6.50743350059,8.26791761278,-0.980250953302,4.14648480967,18.3611762276,38.561811954,28.3707161799,False,0.05025,2.595,0.0002725,294.2,293.6,343.035343035,0.0543821043757,6307.87180771,rela_nu,rela_f,rela_tp
model1613,18.9884423512,15.7711726082,11.6715724734,7.63773083475,33.0084429286,35.587055883,30.1384710033,False,0.05025,3.447,0.0003936,294.2,293.7,411.642411642,0.0722363751055,5698.54745675,rela_nu,rela_f,rela_tp
model1614,12.1536235342,4.84456033953,10.1095174148,-3.76282095818,37.7658807712,31.131772749,12.3370200456,False,0.05025,3.176,-0.0007127,294.3,293.6,294.03029403,0.0665797551469,4416.21170552,rela_nu,rela_f,rela_tp
model1615,6.21236836555,5.48862386679,-0.903997237546,1.19786952497,22.8796951386,28.037746381,35.166249708,True,0.05025,1.84,0.0003787,294.3,293.6,294.03029403,0.0385560632276,7626.04554036,rela_nu,rela_f,rela_tp
model1616,19.6908124695,7.96720855357,16.734444827,4.89168581151,22.4140108711,18.3446905603,30.1361534459,True,0.05025,1.075,0.0002569,294.4,293.6,257.276507277,0.022525213704,11421.7121603,rela_nu,rela_f,rela_tp
model1617,4.8964612568,5.77495593951,-1.83459004075,-1.36390776512,24.3444268873,37.6732489014,20.2649019543,False,0.05025,2.579,0.0005265,294.3,293.6,294.03029403,0.054041441734,5440.8299371,rela_nu,rela_f,rela_tp
model1618,19.2917128077,5.95845065184,14.8502873684,-0.134578109668,32.124688337,29.443095377,39.8449397329,False,0.05025,1.175,0.0003322,294.4,293.6,257.276507277,0.024619505095,10450.1088175,rela_nu,rela_f,rela_tp
model1620,4.4855934186,9.21540397528,3.52240628503,7.54961618167,38.4612290616,26.1483341733,33.3056505119,False,0.05025,0.497,0.0002451,294.5,293.6,228.69022869,0.0104113348399,21965.5051159,rela_nu,rela_f,rela_tp
model1621,8.48979994573,4.16559044175,5.26952888545,1.68066812523,23.5797835483,17.238597374,23.9949832442,True,0.05025,1.019,0.0002539,294.5,293.6,228.69022869,0.0213515896149,10710.6886567,rela_nu,rela_f,rela_tp
model1622,13.5552881656,11.9518734522,11.7014665376,6.17061713014,32.1628186536,31.3377349798,28.9510720755,True,0.05025,1.068,0.0004774,294.4,293.6,257.276507277,0.022373881441,11498.9662368,rela_nu,rela_f,rela_tp
model1623,16.5305047215,3.44219574385,12.6834763557,3.16062573462,22.9796352368,13.2601013552,30.4667419035,True,0.05025,0.9838,0.0003509,294.3,293.6,294.03029403,0.020611810529,14265.1366612,rela_nu,rela_f,rela_tp
model1624,6.85969153103,6.69086809111,1.83477629827,-0.436419831926,27.8428773319,25.4390876366,33.0059814549,True,0.05025,1.799,0.000506,294.3,293.6,294.03029403,0.0376940886575,7800.43514786,rela_nu,rela_f,rela_tp
model1625,5.0093730591,6.30546096123,4.51919586069,6.09876400597,6.93676353892,38.285250923,36.5230520204,False,0.05025,0.4015,0.0002025,294.4,293.6,257.276507277,0.00841067223078,30589.2918208,rela_nu,rela_f,rela_tp
model1626,5.53606136945,16.7686881796,3.83051316231,10.7232451423,27.1961358024,32.9992418129,38.5901710943,True,0.05025,0.9737,0.0003442,294.4,293.6,257.276507277,0.0204002681246,12611.4277374,rela_nu,rela_f,rela_tp
model1627,8.29120562672,4.79500658281,4.28778033012,2.52565293683,16.8820585598,29.03517195,21.2111998422,True,0.05025,1.559,0.0005115,294.4,293.6,257.276507277,0.0326638863909,7876.48181842,rela_nu,rela_f,rela_tp
model1628,17.0451798549,4.39751186931,14.1883483361,-0.421560318405,34.2459728291,22.2424593897,39.0295963965,True,0.05025,0.7856,0.0003072,294.5,293.6,228.69022869,0.016458712915,13894.7820447,rela_nu,rela_f,rela_tp
model1629,12.6592977893,4.49347982277,10.7996758706,-0.834837096517,39.6681319329,35.0229505487,11.9947995613,True,0.05025,1.666,0.0002798,294.4,293.6,257.276507277,0.0349113229721,7369.42875188,rela_nu,rela_f,rela_tp
model1630,19.3055417195,14.4723462594,17.8628149475,10.7815713593,25.4687988175,31.3586911284,22.8097202504,True,0.05025,0.9402,0.0003094,294.4,293.6,257.276507277,0.0196988811777,13060.4629246,rela_nu,rela_f,rela_tp
model1631,18.5074461533,16.5796075955,17.0235331842,10.8916017781,26.7589139126,37.6344957256,22.4088766363,True,0.05025,1.256,0.0003996,294.3,293.6,294.03029403,0.0263157468393,11173.1692749,rela_nu,rela_f,rela_tp
model1632,4.93524954775,7.23270533948,3.35108106127,3.61521937776,21.7025563305,29.0058957641,10.2407864192,True,0.05025,1.301,0.001652,294.5,293.6,228.69022869,0.02723263948,8397.65197414,rela_nu,rela_f,rela_tp
model1633,11.5964681633,13.4415131555,8.90389756285,10.2470583139,38.5820563429,31.17518954,22.8832415184,True,0.05025,0.8874,0.0004037,294.4,293.6,257.276507277,0.018590285634,13839.2982411,rela_nu,rela_f,rela_tp
model1634,12.1199225779,19.1966363374,9.39110130566,16.0540356344,36.899486343,22.3103620629,27.8095210745,False,0.05025,0.885,0.000282,294.4,293.6,257.276507277,0.0185425354374,13874.9367985,rela_nu,rela_f,rela_tp
model1635,10.7205406806,11.5255548191,8.86420189106,8.75579232708,16.1139201062,24.9133924526,32.1055883583,False,0.05025,0.7769,0.000347,294.4,293.6,257.276507277,0.0162755381053,15807.5576741,rela_nu,rela_f,rela_tp
model1636,14.476306962,6.50482934619,11.1393580772,-0.0700372268043,29.1160050244,19.385385346,36.0809393404,False,0.05025,1.611,0.000449,294.3,293.6,294.03029403,0.0337550484913,8710.70572171,rela_nu,rela_f,rela_tp
model1637,8.10479287691,10.5248261014,0.75744629821,2.60834524059,17.1520512718,33.9435423026,29.1904145104,True,0.05025,4.14,0.0003962,294.2,293.6,343.035343035,0.0867606968075,3953.81037334,rela_nu,rela_f,rela_tp
model1638,11.6239507494,4.57734559129,5.03288539162,1.43414158309,22.9348782909,23.3217205012,22.5772995106,True,0.05025,3.29,0.002926,294.2,293.6,343.035343035,0.0688927840625,4979.2637604,rela_nu,rela_f,rela_tp
model1639,15.9370984221,9.80451001839,14.4222883183,1.26532286535,22.8791471115,30.6721773293,17.2189753164,False,0.05025,4.224,0.0002506,294.2,293.6,343.035343035,0.0885242788414,3875.04250275,rela_nu,rela_f,rela_tp
model1640,16.4759736624,7.14698334131,13.4348716264,-1.1488694253,23.6198317516,27.1123341872,34.2800769669,True,0.05025,1.737,0.0003758,294.3,293.6,294.03029403,0.0363973783396,8078.33716173,rela_nu,rela_f,rela_tp
model1641,8.4258266363,13.6000001125,0.00546603459139,4.78920858431,25.2501598016,29.3207314746,35.954881436,False,0.05025,5.067,0.0004587,294.1,293.6,411.642411642,0.106188097902,3876.54002448,rela_nu,rela_f,rela_tp
model1642,13.1892332481,10.3960178504,9.37165731817,8.87264992744,26.7146701011,25.1290750927,37.6754335736,False,0.05025,0.7564,0.0002199,294.4,293.6,257.276507277,0.0158485486915,16233.4427135,rela_nu,rela_f,rela_tp
model1643,10.1004728198,12.8808404892,8.42792110206,11.5165248252,38.6306048645,36.1181568428,30.1194022902,False,0.05025,0.531,0.0002611,294.5,293.6,228.69022869,0.0111235951583,20559.021201,rela_nu,rela_f,rela_tp
model1644,6.48037235215,7.46717958846,5.54670646369,-0.00411271449366,7.92840069001,35.5413435581,13.5072199191,True,0.05025,2.152,0.0005526,294.4,293.6,257.276507277,0.0450915316023,5705.65022155,rela_nu,rela_f,rela_tp
model1645,19.2743944179,4.56711926826,11.1595823703,2.06077094305,31.7027001852,34.2127151542,38.4760455786,True,0.05025,2.164,0.0003718,294.3,293.6,294.03029403,0.0453468252842,6484.03261282,rela_nu,rela_f,rela_tp
model1646,6.49120497086,4.36614796306,4.84643285522,-1.15650299184,25.4528974052,17.4651579398,11.0420251464,False,0.05025,2.955,0.0005248,294.3,293.6,294.03029403,0.0619219469874,4748.40195335,rela_nu,rela_f,rela_tp
model1647,3.20471278781,11.2235871117,2.12552875761,5.7640500479,33.8098870491,34.928503559,34.273671136,True,0.05025,0.7913,0.0003004,294.4,293.6,257.276507277,0.0165783200002,15518.8527712,rela_nu,rela_f,rela_tp
model1648,10.2429983607,8.90474433624,8.6526345216,0.444563015486,36.6582588568,25.2370153459,21.4812285508,True,0.05025,2.694,0.0004277,294.3,293.6,294.03029403,0.056453762471,5208.3383137,rela_nu,rela_f,rela_tp
model1649,5.98184345314,3.73044858211,-1.78562434742,1.37364476675,24.3129064885,23.2312394487,12.7778358005,True,0.05025,4.241,0.0007926,294.2,293.6,343.035343035,0.088869217057,3860.00185886,rela_nu,rela_f,rela_tp
model1650,9.94067950455,18.2973829396,3.18586716762,12.2025323533,31.6165755725,37.6519427301,29.2297488263,False,0.05025,2.27,0.0003925,294.2,293.6,343.035343035,0.0475680131948,7211.47090232,rela_nu,rela_f,rela_tp
model1651,15.0822107312,13.0467704385,14.7045620242,11.8757113354,21.4137081358,38.1053905106,23.6743904565,False,0.05025,0.4247,0.0002602,294.4,293.6,257.276507277,0.00889570465677,28921.4308707,rela_nu,rela_f,rela_tp
model1652,3.92464586972,5.66521187583,2.72391876095,1.1077734612,32.2322102441,11.5137854822,18.1817427123,False,0.05025,2.565,0.0002718,294.3,293.6,294.03029403,0.0537533581725,5469.98929977,rela_nu,rela_f,rela_tp
model1653,14.358599768,8.38141653495,10.0493504091,7.49623519885,23.1706397302,12.3681766795,24.1948569884,True,0.05025,1.309,0.0004835,294.3,293.6,294.03029403,0.0274247992825,10721.328933,rela_nu,rela_f,rela_tp
model1654,6.98583700307,16.287097867,1.02287238963,10.3659790256,26.7760151308,29.4682078194,37.8521172926,True,0.05025,1.376,0.0003454,294.3,293.6,294.03029403,0.0288319262975,10198.0801073,rela_nu,rela_f,rela_tp
model1655,7.0075052877,5.94502420524,5.49797738228,-0.665558947205,33.2615502646,23.9013410165,18.3987692369,False,0.05025,1.865,0.0004511,294.3,293.6,294.03029403,0.0390785132132,7524.09111438,rela_nu,rela_f,rela_tp
model1656,18.7083416738,3.87485526155,10.3020966607,1.75840325448,33.7210878626,22.9786379641,36.0078928012,False,0.05025,2.272,0.0003796,294.3,293.7,343.035343035,0.0476102009535,7205.08076347,rela_nu,rela_f,rela_tp
model1657,9.65935886528,4.13485073172,0.760338939462,-1.38498178923,26.0837308112,32.4099312538,38.6729719271,True,0.05025,2.511,0.0004159,294.3,293.6,294.03029403,0.0526185684509,5587.95692636,rela_nu,rela_f,rela_tp
model1658,10.366358566,9.05753853909,2.26192790896,2.99504110201,26.2918768383,29.2106144719,26.6947463673,True,0.05025,3.338,0.0006303,294.2,293.6,343.035343035,0.0699469163392,4904.22395995,rela_nu,rela_f,rela_tp
model1659,12.7531931558,5.65417240757,6.35754299868,5.18596317897,35.90340332,24.7751853235,16.5781538207,False,0.04721,1.789,0.001067,294.4,293.7,294.03029403,0.0374727438711,7846.51092116,rela_nu,rela_f,rela_tp
model1660,13.4723769495,7.53190855841,7.43791869005,5.67940860417,38.2697648321,14.8816654171,37.3838576272,False,0.05025,1.045,0.0003795,294.4,293.6,257.276507277,0.0218938832937,11751.0678131,rela_nu,rela_f,rela_tp
model1661,18.1945898419,5.44687768251,15.144909714,-2.06765453728,21.4186414576,13.157153159,28.2018117699,True,0.05025,4.098,0.0002868,294.2,293.6,343.035343035,0.0858827244649,3994.22986605,rela_nu,rela_f,rela_tp
model1662,15.227359387,4.21283794134,8.65574600111,-3.57062067435,30.9484358004,16.1172988733,38.9596352803,True,0.05025,2.886,0.0002964,294.2,293.6,343.035343035,0.0604805839428,5671.82590961,rela_nu,rela_f,rela_tp
model1663,9.08182438122,4.64514002973,5.31773375702,-0.90844665042,23.6812425513,34.0159504167,33.2968658667,False,0.05025,1.154,0.0004611,294.4,293.6,257.276507277,0.0241766709071,10641.5191845,rela_nu,rela_f,rela_tp
model1664,6.5840808508,5.21182497657,6.44139705883,3.04403000805,37.6293082207,35.4108068399,5.89310283073,True,0.05025,0.7384,0.001153,294.6,293.6,205.821205821,0.0154517356079,13320.2645349,rela_nu,rela_f,rela_tp
model1665,5.13906968863,3.20596334853,0.00110425019279,0.366501441426,28.0019106136,27.1527964399,34.5503563674,False,0.05025,1.007,0.0002658,294.5,293.6,228.69022869,0.0210998358567,10838.4837798,rela_nu,rela_f,rela_tp
model1666,7.48118162749,16.9500390521,5.53697728423,16.7883048289,18.039739937,11.1433464956,28.806545335,True,0.05025,0.6152,0.0003595,294.5,293.6,228.69022869,0.0128862550096,17746.8340119,rela_nu,rela_f,rela_tp
model1667,14.42630994,3.09646332749,8.09826252098,1.24932871231,31.1119141477,19.4098564631,22.8301797403,True,0.05025,1.993,0.0002869,294.2,293.6,343.035343035,0.0417646676944,8213.52980815,rela_nu,rela_f,rela_tp
model1668,11.4727994132,11.6164553857,10.4664623791,6.12420122134,21.6077905359,37.4863171882,17.7428316368,True,0.05025,1.397,0.002061,294.4,293.6,257.276507277,0.0292361021709,8799.95923439,rela_nu,rela_f,rela_tp
model1669,8.11059543553,5.75781698161,1.51772569208,5.10385327315,23.7684574147,8.37551264309,35.4084130951,False,0.05025,1.689,0.0004735,294.3,293.6,294.03029403,0.0353893132763,8308.44870413,rela_nu,rela_f,rela_tp
model1670,19.4306620748,12.2806537997,18.8259689028,9.93452262355,38.9862379508,38.323359214,22.0479910567,True,0.05025,0.4805,0.0002335,294.4,293.6,257.276507277,0.01006575948,25559.5723092,rela_nu,rela_f,rela_tp
model1671,3.19472560105,19.7945205578,-2.95190325888,14.9718561225,20.8793546961,28.4288941899,28.694637833,False,0.05025,1.872,0.0004015,294.3,293.6,294.03029403,0.0392262636351,7495.75072368,rela_nu,rela_f,rela_tp
model1672,3.88289192591,5.13962032955,-3.34530615494,-2.03717292259,39.5846597385,17.4411145411,33.7190905405,False,0.05025,2.225,0.000371,294.3,293.6,294.03029403,0.0466253224954,6306.23614581,rela_nu,rela_f,rela_tp
model1673,16.5550249325,3.69939427764,15.961504497,-1.38902942743,32.5909559966,38.065147345,33.41449554,True,0.05025,0.5937,0.0002692,294.5,293.6,228.69022869,0.01243753562,18387.1014064,rela_nu,rela_f,rela_tp
model1674,13.5301358659,4.2625681117,11.0717386041,-3.67624682517,23.5254728754,29.0467565294,13.136450841,True,0.04959,2.542,-0.0008077,294.3,293.6,294.03029403,0.0532939330811,5517.14382917,rela_nu,rela_f,rela_tp
model1675,15.3225598152,4.63675405872,14.6829610731,3.9074778973,32.2854300589,9.8891391802,30.4992579532,True,0.05025,0.4608,0.0002529,294.5,293.6,228.69022869,0.00965246657389,23692.4134302,rela_nu,rela_f,rela_tp
model1676,9.61707297125,10.4495878153,5.41773395536,5.75487962473,30.4783118621,34.4794875073,25.5127989222,True,0.05025,1.223,0.000386,294.4,293.6,257.276507277,0.0256243949159,10040.2959024,rela_nu,rela_f,rela_tp
model1677,5.70232687281,13.5383095164,-0.6025564748,7.18579367764,23.1853856581,29.8428768644,34.9652943117,False,0.05025,2.055,0.0004604,294.3,293.6,294.03029403,0.0430604705007,6828.31122399,rela_nu,rela_f,rela_tp
model1678,5.34364133541,5.36939276432,-0.711776773217,-3.56156671892,18.4709577775,16.8837170696,30.9673138131,True,0.05025,5.02,0.0004783,294.2,293.6,343.035343035,0.105202628409,3260.71076572,rela_nu,rela_f,rela_tp
model1679,7.23783252964,17.6429822195,2.12708025584,16.5589054192,17.0579430326,33.5025286231,35.3541005909,False,0.05025,1.55,0.0004445,294.4,293.6,257.276507277,0.0324766623612,7921.88878324,rela_nu,rela_f,rela_tp
model1680,4.70703757376,19.2000637396,2.61031445795,13.5688630376,22.2821705503,30.6788858125,35.8580359489,False,0.05025,1.245,0.0002959,294.4,293.6,257.276507277,0.0260873746022,9862.10805802,rela_nu,rela_f,rela_tp
model1682,8.9519348883,17.1860072916,3.7786202765,11.9550865897,27.9945896763,28.3768453579,24.0014004708,False,0.05025,1.915,0.0007702,294.3,293.6,294.03029403,0.0401197600837,7328.81486372,rela_nu,rela_f,rela_tp
model1683,14.2555353651,3.01484210069,10.5174999437,2.15325855806,23.6472878525,21.4813015054,13.9009896995,False,0.05025,1.501,0.0004453,294.3,293.6,294.03029403,0.0314496694997,9349.23319411,rela_nu,rela_f,rela_tp
